site,collection_date,YYYYMMDD,quadrat,plant,rhi_length,node1,node2,node3,node4,node5,leaf_length1,leaf_length2,leaf_length3,leaf_length4,leaf_length5,leaf_length6,leaf_length7,leaf_length8,leaf_length9,leaf_length10,leaf_width1,leaf_width2,leaf_width3,leaf_width4,leaf_width5,leaf_width6,leaf_width7,leaf_width8,leaf_width9,leaf_width10,eff_leaf_area1,eff_leaf_area2,eff_leaf_area3,eff_leaf_area4,eff_leaf_area5,eff_leaf_area6,eff_leaf_area7,eff_leaf_area8,eff_leaf_area9,eff_leaf_area10,tot_leaf_area_cmsq,pad_mass_g,pad_epihpyte_mass_g,epiphyte_mass_g,epi_mg_shoot_g,epi_mg_shoot_sqcm,rhi_mass_fw,rhi_foil,rhi_foil_dw_g,rhi_dw_g,root_per_moisture,shoot_mass_fw,shoot_foil,shoot_foil_dw,shoot_dw,shoot_per_moisture,xs_shoot_mass_fw,xs_shoot_foil,xs_shoot_foil_dw,xs_shoot_mass,xs_pad_mass_g,xs_epiphyte_pad_mass_g,xs_epiphyte_mass_g,iso_count,iso_fw,iso_foil,iso_foil_dw,iso_dw,gamm_amph_count,gamm_amph_fw,gamm_amph_foil,gamm_amph_foil_dw,gamm_amph_dw,caprel_count,caprel_fw,caprel_foil,caprel_foil_dw,caprel_dw,limpet_count,limpet_fw,limpet_foil,limpet_foil_dw,limpet_dw,gastropod_count,gastropod_fw,gastropod_foil,gastropod_foil_dw,gastropod_dw,crab_count,crab_fw,crab_foil,crab_foil_dw,crab_dw,polychaete_count,other_animal_notes,notes
2017_L_06,23/7/17,20170723,7,2,5.0,0.5,1,0.9,1,1.3,32.1,51.2,33.2,38.1,55.6,,,,,,0.5,0.5,0.5,0.5,0.5,,,,,,32.1,51.2,33.2,38.1,55.6,0,0,0,0,0,210.2,0.6687,0.6689,0.0002,,0.000951475,0.8834,0.674,0.9758,0.3018,65.83654064,2.1334,1.7309,2.0755,0.3446,83.84737977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,7,3,5.0,0.5,1.9,1.5,,,48.6,28,47.8,49.1,,,,,,,0.6,0.6,0.5,0.5,,,,,,,58.32,33.6,47.8,49.1,0,0,0,0,0,0,188.82,0.6116,0.6143,0.0027,,0.014299333,0.7381,0.6645,0.7573,0.0928,87.42717789,1.6503,1.9862,2.2803,0.2941,82.17899776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,7,4,5.0,0.8,1.7,2,,,39,41.6,10.5,54.9,14.2,59.4,54.4,,,,0.5,0.5,0.3,0.5,0.5,0.6,0.6,,,,39,41.6,6.3,54.9,14.2,71.28,65.28,0,0,0,292.56,0.6619,0.662,1E-04,,0.00034181,0.7664,0.6608,0.7591,0.0983,87.17379958,3.0147,1.7544,2.2363,0.4819,84.0149932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,7,5,5.0,0.3,1.3,0.5,0.6,0.6,38.1,37.4,27.6,14.3,,,,,,,0.3,0.3,0.3,0.3,,,,,,,22.86,22.44,16.56,8.58,0,0,0,0,0,0,70.44,0.6391,0.6406,0.0015,,0.021294719,0.7733,0.7174,0.8363,0.1189,84.62433726,0.6518,2.0884,2.199,0.1106,83.03160479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,8,1,5.0,1,0.7,1,1,0.5,38.4,60.1,12.8,30.2,51.6,,,,,,0.5,0.5,0.6,0.5,,,,,,,38.4,60.1,15.36,30.2,0,0,0,0,0,0,144.06,0.6684,0.6699,0.0015,,0.010412328,1.3458,0.9049,1.0761,0.1712,87.27894189,2.0692,2.0396,2.3341,0.2945,85.76744636,2.7602,2.3041,2.626,0.3219,,,,1,0.0014,0.5949,0.5951,0.0002,,,,,,,,,,,2,0.0466,0.7278,0.7448,0.017,20,0.1165,0.6063,0.6374,0.0311,,,,,,,"1 brittle star, 1 bivalve",
2017_L_06,23/7/17,20170723,8,2,5.0,1.5,1.3,1,,,50.1,36.2,50.1,65.8,,,,,,,0.5,0.6,0.6,0.6,,,,,,,50.1,43.44,60.12,78.96,0,0,0,0,0,0,232.62,0.6994,0.6994,0,,0,1.1412,0.5446,0.6823,0.1377,87.93375394,2.6661,2.0205,2.3467,0.3262,87.76490004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,8,3,5.0,2,2,,,,34.4,75.8,62.8,74.4,35.6,,,,,,0.6,0.6,0.6,0.7,0.7,,,,,,41.28,90.96,75.36,104.16,49.84,0,0,0,0,0,361.6,0.669,0.6696,0.0006,,0.001659292,1.1565,0.5057,0.663,0.1573,86.39861652,4.4849,1.7427,2.4484,0.7057,84.26497804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,8,4,5.0,1,2,2,,,48.8,73.6,18,64.4,76.6,,,,,,0.6,0.7,0.7,0.7,0.7,,,,,,58.56,103.04,25.2,90.16,107.24,0,0,0,0,0,384.2,0.6685,0.6685,0,,0,0.8533,0.4507,0.5732,0.1225,85.64397047,4.0504,1.9798,2.5308,0.551,86.39640529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_06,23/7/17,20170723,8,5,5.0,2,1.4,1,,,62.8,62.4,50,15.9,43.6,,,,,,0.6,0.6,0.6,0.6,0.6,,,,,,75.36,74.88,60,19.08,52.32,0,0,0,0,0,281.64,0.6224,0.6226,0.0002,,0.000710126,1.1596,0.4999,0.6416,0.1417,87.78026906,2.67,2.2657,2.6685,0.4028,84.91385768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,1,1,5.0,0.7,0.8,0.6,0.6,0.5,24.6,31.8,31.2,16.1,23.9,,,,,,0.3,0.3,0.3,0.3,0.3,,,,,,14.76,19.08,18.72,9.66,14.34,0,0,0,0,0,76.56,0.6538,0.6643,0.0105,,0.137147335,0.412,0.9363,1.0189,0.0826,79.95145631,0.5517,1.8433,1.9496,0.1063,80.73228204,4.895,2.2313,2.9674,0.7361,,,,1,0.1034,0.5157,0.5543,0.0386,2,0.0076,0.3008,0.3016,0.0008,,,,,,1,0.011,0.7127,0.716,0.0033,4,0.0607,0.6972,0.7281,0.0309,,,,,,3,,
2017_L_05,27/6/17,20170627,1,2,5.0,0.7,1.5,1.8,,,28.5,33.6,20.7,35.6,25.2,,,,,,0.3,0.3,0.3,0.3,0.4,,,,,,17.1,20.16,12.42,21.36,20.16,0,0,0,0,0,91.2,0.614,0.625,0.011,,0.120614035,0.4178,0.9288,1.011,0.0822,80.3255146,0.7809,1.715,1.8474,0.1324,83.04520425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,1,3,5.0,0.9,1.1,2.3,,,17.1,45.6,37.9,12.2,52.2,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,13.68,36.48,30.32,9.76,41.76,0,0,0,0,0,132,0.7335,0.7456,0.0121,,0.091666667,0.4251,0.876,0.9455,0.0695,83.65090567,1.0029,1.6673,1.8165,0.1492,85.12314289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,1,4,5.0,1.1,1.5,1.1,1.6,,15.7,18.1,17.1,15.2,30.9,3.7,29,,,,0.3,0.3,0.4,0.3,0.4,0.2,0.3,,,,9.42,10.86,13.68,9.12,24.72,1.48,17.4,0,0,0,86.68,0.6468,0.6662,0.0194,,0.223811721,0.5825,0.8843,1.0169,0.1326,77.2360515,0.7282,1.7601,1.8785,0.1184,83.74073057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,1,5,5.0,1.2,1.1,1.1,0.7,,22.7,36.4,18.8,37.6,16.2,,,,,,0.4,0.4,0.3,0.4,0.3,,,,,,18.16,29.12,11.28,30.08,9.72,0,0,0,0,0,98.36,0.7188,0.7317,0.0129,,0.131150874,0.4128,0.8918,0.9604,0.0686,83.38178295,0.6576,1.8626,1.977,0.1144,82.60340633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,2,1,1.8,0.5,1.6,0.4,0.3,,18,29.7,27,8.6,39.8,23,,,,,0.3,0.3,0.3,0.3,0.3,0.3,,,,,10.8,17.82,16.2,5.16,23.88,13.8,0,0,0,0,87.66,0.6328,0.6433,0.0105,,0.119780972,0.1562,0.8943,0.918,0.0237,84.82714469,0.7205,2.1318,2.2563,0.1245,82.7203331,2.9044,2.258,2.6691,0.4111,,,,,,,,,8,0.0069,0.2773,0.2779,0.0006,,,,,,,,,,,16,0.0538,0.4696,0.5006,0.031,,,,,,3,2 bivalves,
2017_L_05,27/6/17,20170627,2,2,5.0,0.5,1.9,0.8,0.6,0.6,37.2,27.9,5.4,29.1,,,,,,,0.4,0.4,0.4,0.4,,,,,,,29.76,22.32,4.32,23.28,0,0,0,0,0,0,79.68,0.6467,0.6574,0.0107,,0.134287149,0.6482,0.8856,0.9982,0.1126,82.62881827,0.816,2.1135,2.2414,0.1279,84.32598039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,2,3,5.0,0.6,1.8,,0.6,0.6,29.4,33,31,32.4,,,,,,,0.4,0.4,0.4,0.4,,,,,,,23.52,26.4,24.8,25.92,0,0,0,0,0,0,100.64,0.6466,0.6563,0.0097,,0.096383148,0.7542,0.8892,1.0118,0.1226,83.74436489,0.8619,2.1803,2.3242,0.1439,83.30432765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,2,4,4.0,0.7,1.1,1,0.5,0.4,24.3,45.9,32.8,41.6,,,,,,,0.4,0.4,0.4,0.4,,,,,,,19.44,36.72,26.24,33.28,0,0,0,0,0,0,115.68,0.6411,0.6493,0.0082,,0.070885201,0.4301,0.9081,0.9718,0.0637,85.18949082,1.0518,2.2618,2.3454,0.0836,92.05172086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,2,5,5.0,1,1.3,1.1,0.8,0.7,11.5,29.2,34.2,28.2,,,,,,,0.2,0.4,0.4,0.4,,,,,,,4.6,23.36,27.36,22.56,0,0,0,0,0,0,77.88,0.6635,0.671,0.0075,,0.096302003,0.6934,0.8294,0.9335,0.1041,84.98702048,0.8461,2.1882,2.3178,0.1296,84.68266162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,3,1,4.1,0.7,1.3,1.2,0.9,,22.5,13.1,24.5,17.9,,,,,,,0.4,0.4,0.4,0.4,,,,,,,18,10.48,19.6,14.32,0,0,0,0,0,0,62.4,0.701,0.7012,0.0002,,0.003205128,0.3644,0.8178,0.8719,0.0541,85.15367728,0.4383,2.1016,2.1777,0.0761,82.63746292,3.3227,1.9936,25.4451,23.4515,,,,,,,,,1,0.0009,0.4055,0.4056,1E-04,,,,,,,,,,,2,0.0079,0.6344,0.6387,0.0043,,,,,,1,1 brittle star,
2017_L_05,27/6/17,20170627,3,2,5.0,0.9,1,0.8,0.3,0.2,10.7,27.3,34.9,15.5,16.2,,,,,,0.3,0.3,0.3,0.4,0.3,,,,,,6.42,16.38,20.94,12.4,9.72,0,0,0,0,0,65.86,0.6764,0.6796,0.0032,,0.048587914,0.6084,0.8825,1.0393,0.1568,74.22748192,0.4909,2.102,2.1839,0.0819,83.31635771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,3,3,5.0,0.7,0.8,0.6,0.4,0.4,19.7,4.6,31.6,31.8,14.8,,,,,,0.3,0.3,0.3,0.4,0.3,,,,,,11.82,2.76,18.96,25.44,8.88,0,0,0,0,0,67.86,0.6899,0.6988,0.0089,,0.131152373,0.4828,0.8965,1.0184,0.1219,74.75144988,0.525,2.2678,2.3586,0.0908,82.7047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,3,4,4.0,0.4,0.4,0.5,0.6,0.5,11.5,34.3,20.3,32.3,,,,,,,0.3,0.3,0.3,0.3,,,,,,,6.9,20.58,12.18,19.38,0,0,0,0,0,0,59.04,0.6544,0.6545,1E-04,,0.001693767,0.6301,0.9613,1.2967,0.3354,46.77035391,0.469,2.0661,2.1351,0.069,85.28784648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,3,5,5.0,0.2,0.5,0.4,0.3,0.3,19.9,14.5,31.6,,,,,,,,0.3,0.3,0.3,,,,,,,,11.94,8.7,18.96,0,0,0,0,0,0,0,39.6,0.6526,0.653,0.0004,,0.01010101,0.3931,0.8968,0.9915,0.0947,75.9094378,0.2593,2.0836,2.1259,0.0423,83.68684921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,4,1,4.7,1.2,1.1,0.7,0.7,0.4,38.6,27.5,7.9,22.2,36.4,19.6,,,,,0.4,0.4,0.3,0.4,0.4,0.4,,,,,30.88,22,4.74,17.76,29.12,15.68,0,0,0,0,120.18,0.6203,0.6203,0,,0,0.7165,0.9039,1.0706,0.1667,76.73412421,0.9781,2.551,2.7174,0.1664,82.9874246,2.732,2.0351,2.3959,0.3608,,,,,,,,,,,,,,2,0.0019,0.3289,0.3289,0,1,0.0037,0.4113,0.4129,0.0016,12,0.0855,0.3228,0.3724,0.0496,,,,,,2,,
2017_L_05,27/6/17,20170627,4,2,4.6,0.8,1,0.8,1,0.9,25.5,30,9.7,32,26.3,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,20.4,24,7.76,25.6,21.04,0,0,0,0,0,98.8,0.6373,0.6384,0.0011,,0.011133603,0.6996,1.0025,1.1351,0.1326,81.04631218,0.7157,2.64,2.763,0.123,82.81402822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,4,3,5.0,0.7,1.1,0.7,0.5,0.3,28.3,34,42.8,11.2,34.8,,,,,,0.4,0.5,0.5,0.5,0.4,,,,,,22.64,34,42.8,11.2,27.84,0,0,0,0,0,138.48,0.6638,0.6642,0.0004,,0.002888504,0.678,0.9035,1.0524,0.1489,78.03834808,1.04,2.5984,2.7753,0.1769,82.99038462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,4,4,4.1,0.6,1.2,1.3,1.1,,31.9,35.4,10.5,28.9,,,,,,,0.5,0.5,0.5,0.5,,,,,,,31.9,35.4,10.5,28.9,0,0,0,0,0,0,106.7,0.7336,0.7336,0,,0,0.6094,0.9142,1.0073,0.0931,84.72267804,0.9047,2.2098,2.3504,0.1406,84.45893666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,4,5,3.7,0.9,0.7,0.5,0.6,,37.6,20.7,39.9,32.1,,,,,,,0.5,0.4,0.4,0.4,,,,,,,37.6,16.56,31.92,25.68,0,0,0,0,0,0,111.76,0.6518,0.6519,1E-04,,0.000894775,0.4727,0.9933,1.1059,0.1126,76.17939497,1.0039,2.3749,2.5452,0.1703,83.03615898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,5,1,4.0,0.6,1,1.1,0.9,,18.8,27.7,13.6,27.3,23.5,,,,,,0.4,0.4,0.5,0.5,0.4,,,,,,15.04,22.16,13.6,27.3,18.8,0,0,0,0,0,96.9,0.6464,0.6484,0.002,,0.020639835,0.346,0.9146,0.9782,0.0636,81.61849711,0.7905,2.8118,2.9439,0.1321,83.28905756,3.2891,2.4471,2.9206,0.4735,,,,1,0.1224,0.457,0.4932,0.0362,1,0.006,0.5083,0.5083,0,,,,,,,,,,,4,0.0056,0.3513,0.3539,0.0026,,,,,,1,,
2017_L_05,27/6/17,20170627,5,2,4.8,1,1.2,1.5,1,,35,41.8,12.3,36.2,25.3,46.4,,,,,0.5,0.5,0.5,0.6,0.5,0.5,,,,,35,41.8,12.3,43.44,25.3,46.4,0,0,0,0,204.24,0.6644,0.6645,1E-04,,0.00048962,0.7024,0.8813,0.9978,0.1165,83.41400911,1.8723,2.3616,2.6771,0.3155,83.14906799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,5,3,2.3,0.7,0.9,,,,22.4,18.3,12.1,22,12.9,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,17.92,14.64,9.68,17.6,10.32,0,0,0,0,0,70.16,0.7682,0.7682,0,,0,0.2431,0.9261,0.9771,0.051,79.02097902,0.5436,2.2548,2.3462,0.0914,83.1861663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,5,4,5.0,1.6,1.5,1.1,,,10.4,48,38.4,31.2,36.6,49,,,,,0.3,0.6,0.6,0.5,0.5,0.5,,,,,6.24,57.6,46.08,31.2,36.6,49,0,0,0,0,226.72,0.662,0.6622,0.0002,,0.000882145,0.7015,0.93,1.0592,0.1292,81.58232359,2.114,2.1087,2.4727,0.364,82.78145695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,5,5,4.2,0.5,0.6,0.6,0.5,0.5,45.2,31.2,46,5.9,32.9,,,,,,0.5,0.5,0.5,0.4,0.5,,,,,,45.2,31.2,46,4.72,32.9,0,0,0,0,0,160.02,0.6454,0.6454,0,,0,0.7884,0.9416,1.0752,0.1336,83.05428716,1.2664,2.1057,2.2961,0.1904,84.96525584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,6,1,3.4,0.4,0.7,0.7,0.3,0.3,34.4,29.5,6.4,47.9,23.7,,,,,,0.4,0.4,0.4,0.4,0.4,,,,,,27.52,23.6,5.12,38.32,18.96,0,0,0,0,0,113.52,0.6051,0.6051,0,,0,0.3652,0.9238,0.9958,0.072,80.28477547,0.9543,2.2762,2.4079,0.1317,86.19930839,3.599,2.44,2.8981,0.4581,,,,1,0.85,0.5655,0.5913,0.0258,,,,,,,,,,,3,0.0352,0.5763,0.5887,0.0124,2,0.003,0.4824,0.4832,0.0008,,,,,,3,2 bivalves,
2017_L_05,27/6/17,20170627,6,2,5.0,0.6,0.9,0.7,0.6,0.5,37.2,20.6,22.1,27.3,6.5,,,,,,0.3,0.3,0.4,0.4,0.4,,,,,,22.32,12.36,17.68,21.84,5.2,0,0,0,0,0,79.4,0.7212,0.7212,0,,0,0.4272,0.8752,0.9502,0.075,82.44382022,0.674,2.402,2.5036,0.1016,84.92581602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,6,3,5.0,1,1.1,0.9,0.5,0.5,27,44.4,24.1,35.1,27.6,,,,,,0.5,0.5,0.4,0.5,0.5,,,,,,27,44.4,19.28,35.1,27.6,0,0,0,0,0,153.38,0.6812,0.6812,0,,0,0.7304,0.8808,1.0014,0.1206,83.48849945,1.2362,2.0637,2.252,0.1883,84.76783692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,6,4,5.0,0.5,0.5,0.7,0.6,0.5,19.5,27,47.2,34,11.9,,,,,,0.4,0.5,0.4,0.5,0.5,,,,,,15.6,27,37.76,34,11.9,0,0,0,0,0,126.26,0.6364,0.6364,0,,0,0.5236,0.9014,0.9972,0.0958,81.70359053,1.0956,2.18,2.3429,0.1629,85.13143483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,6,5,5.0,0.9,0.9,0.6,0.6,0.6,22.9,18.9,24,3.4,,,,,,,0.4,0.4,0.4,0.3,,,,,,,18.32,15.12,19.2,2.04,0,0,0,0,0,0,54.68,0.6225,0.623,0.0005,,0.009144111,0.6929,0.8717,1.0156,0.1439,79.23221244,0.4217,2.3029,2.3727,0.0698,83.44794878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,7,1,5.0,0.6,1.2,1.2,1.6,,18.9,41.8,23.9,45.4,40.2,,,,,,0.5,0.5,0.6,0.6,0.5,,,,,,18.9,41.8,28.68,54.48,40.2,0,0,0,0,0,184.06,0.6154,0.6171,0.0017,,0.009236119,1.0934,0.8717,1.0331,0.1614,85.23870496,1.9636,2.2522,2.5073,0.2551,87.00855571,6.4025,2.321,3.1543,0.8333,,,,,,,,,3,0.0039,0.5609,0.5611,0.0002,,,,,,2,0.02,0.5124,0.5197,0.0073,4,0.0265,0.5706,0.5862,0.0156,,,,,,3,1 bivalve,
2017_L_05,27/6/17,20170627,7,2,5.0,1.3,1.5,1.4,,,32.6,22.2,47.6,32.2,,,,,,,0.5,0.5,0.6,0.6,0.6,,,,,,32.6,22.2,57.12,38.64,0,0,0,0,0,0,150.56,0.7339,0.7369,0.003,,0.019925611,0.8303,0.8765,1.0101,0.1336,83.90943033,1.6285,2.0935,2.3217,0.2282,85.9871047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,7,3,4.4,1.1,0.9,1,0.5,0.5,34.1,40.6,12.8,35.2,47.2,,,,,,0.5,0.5,0.3,0.5,0.5,,,,,,34.1,40.6,7.68,35.2,47.2,0,0,0,0,0,164.78,0.7044,0.7064,0.002,,0.012137395,0.6602,0.8417,0.9418,0.1001,84.8379279,1.4472,2.1949,2.4193,0.2244,84.49419569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,7,4,5.0,1,1.2,1.7,,,15.8,46,23.1,43.1,,,,,,,0.6,0.6,0.6,0.6,,,,,,,18.96,55.2,27.72,51.72,0,0,0,0,0,0,153.6,0.6644,0.665,0.0006,,0.00390625,0.7326,0.8484,0.9669,0.1185,83.82473382,1.3709,2.0362,2.2354,0.1992,85.46939966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,7,5,5.0,0.7,1,1.3,0.6,0.6,16.6,41.6,28,26.7,,,,,,,0.5,0.5,0.5,0.5,,,,,,,16.6,41.6,28,26.7,0,0,0,0,0,0,112.9,0.6725,0.6745,0.002,,0.017714792,0.6672,0.8633,0.9634,0.1001,84.9970024,1.1924,2.0958,2.256,0.1602,86.5649111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,8,1,4.4,1,1,1,0.6,0.8,40.9,60.8,54.7,31,50.1,,,,,,0.4,0.4,0.5,0.5,0.4,,,,,,32.72,48.64,54.7,31,40.08,0,0,0,0,0,207.14,0.7492,0.7514,0.0022,,0.010620836,0.5603,0.8653,0.9604,0.0951,83.02694985,1.6232,2.1065,2.364,0.2575,84.13627403,6.2259,2.2041,2.9641,0.76,,,,1,0.0888,0.5692,0.6101,0.0409,,,,,,,,,,,,,,,,5,0.1015,0.3672,0.4281,0.0609,,,,,,3,,
2017_L_05,27/6/17,20170627,8,2,3.5,0.7,0.7,0.5,0.4,0.4,36.6,19.3,39.9,48.2,,,,,,,0.4,0.4,0.4,0.4,,,,,,,29.28,15.44,31.92,38.56,0,0,0,0,0,0,115.2,0.6249,0.6249,0,,0,0.3295,0.8971,0.9446,0.0475,85.58421851,0.9075,2.2054,2.3504,0.145,84.02203857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,8,3,3.7,0.5,0.8,1.1,0.5,0.4,14.3,46.5,34.4,42.2,,,,,,,0.4,0.4,0.4,0.4,,,,,,,11.44,37.2,27.52,33.76,0,0,0,0,0,0,109.92,0.728,0.728,0,,0,0.3579,0.9409,0.9907,0.0498,86.08549874,0.8699,2.133,2.2897,0.1567,81.98643522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,8,4,5.0,0.5,0.5,0.5,0.3,0.4,46.8,26.1,46.2,30.2,26.9,,,,,,0.3,0.4,0.4,0.3,0.3,,,,,,28.08,20.88,36.96,18.12,16.14,0,0,0,0,0,120.18,0.6451,0.6477,0.0026,,0.021634215,0.8321,0.8738,1.0159,0.1421,82.92272563,0.9047,2.161,2.3199,0.1589,82.43616669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_05,27/6/17,20170627,8,5,5.0,0.7,1,1.2,0.8,0.5,49.2,26.2,38.3,36.6,,,,,,,0.3,0.4,0.4,0.3,,,,,,,29.52,20.96,30.64,21.96,0,0,0,0,0,0,103.08,0.6867,0.6879,0.0012,,0.011641444,0.6983,0.8237,0.9084,0.0847,87.87054275,1.025,2.1985,2.3617,0.1632,84.07804878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_04,28/6/17,20170628,1,1,2.8,0.4,0.7,0.7,0.5,0.3,45.2,47,57.6,27,,,,,,,0.4,0.4,0.4,0.4,,,,,,,36.16,37.6,46.08,21.6,0,0,0,0,0,0,141.44,0.6806,0.6903,0.0097,,0.068580317,0.3684,0.7458,0.7963,0.0505,86.29207383,1.1076,1.6309,1.7801,0.1492,86.52943301,2.7527,2.0906,2.4253,0.3347,,,,,,,,,2,0.0045,0.5608,0.5613,0.0005,8,0.0365,0.4252,0.4293,0.0041,2,0.1045,0.5351,0.5701,0.035,1,0.002,0.4443,0.4445,0.0002,,,,,,5,,
2017_L_04,28/6/17,20170628,1,2,5.0,0.6,1.3,1.6,,,47.2,40.2,48.6,33.2,19,12.7,23.1,22.2,,,0.5,0.5,0.5,0.5,0.5,0.3,0.3,0.4,,,47.2,40.2,48.6,33.2,19,7.62,13.86,17.76,0,0,227.44,0.6313,0.6395,0.0082,,0.036053465,0.4449,0.7799,0.8321,0.0522,88.2670263,1.9,1.7547,2.0161,0.2614,86.24210526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_04,28/6/17,20170628,1,3,5.0,0.5,2,1.7,,,13.7,20,22.5,48,55.6,44.3,16.3,,,,0.3,0.3,0.5,0.4,0.5,0.4,0.4,,,,8.22,12,22.5,38.4,55.6,35.44,13.04,0,0,0,185.2,0.6849,0.6899,0.005,,0.02699784,0.4668,0.7735,0.8336,0.0601,87.12510711,1.5106,1.8907,2.1176,0.2269,84.97947835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017_L_04,28/6/17,20170628,1,4,4.8,0.5,0.6,0.6,0.6,1.3,33.5,26.6,15.9,10.9,,,,,,,0.4,0.4,0.4,0.4,,,,,,,26.8,21.28,12.72,8.72,0,0,0,0,0,0,69.52,0.6717,0.6736,0.0019,,0.027330265,0.4888,0.7957,0.8742,0.0785,83.94026187,0.4568,1.5591,1.6294,0.0703,84.61033275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
